sample_idx,question,answer,contexts,faithfulness,answer_relevancy,context_relevancy
475,Where does the last name marcano come from?,"The Marcano family name originated in Spain. It was a military family that came to the New World with Christopher Columbus. The family later grew and spread throughout the Caribbean, where the surname became rooted in the countries of Puerto Rico, Cuba, Venezuela, and eventually Trinidad & Tobago.","['- (Marcano) The Marcano family name originated in Spain. It was a military family that came to the New World with Christopher Columbus. The family later grew and spread throughout the Caribbean, where the surname became rooted in the countries of Puerto Rico, Cuba, Venezuela, and eventually Trinidad & Tobago.\r\n- (QA_1) In what country does the last name Marcano originate? Spain.\r\n- (QA_2) From whom does the last name Marcano come? military family that came to the New World with Christopher Columbus.']",1.0,0.858553096642369,0.2857142857142857
476,What form of government does the united states use?,"The United States is a federal republic and a representative democracy with three separate branches of government, including a bicameral legislature. A combined head of state and government in the form of an executive president is either elected by the legislature or by the people and they are subject to parliamentary confidence during their term. In the United States, the presidency is independent of legislature.",['- (QA_1) What constitutional form of government does the united states use? Republic.\r\n- (QA_2) What form of head of state does the united states use? Executive.\r\n- (QA_3) What basis of executive legitimacy does the united states use? Presidency is independent of legislature.'],0.25,0.844692179677362,0.3333333333333333
477,Who has the most subscribers on youtube ever?,"Felix Arvid Ulf Kjellberg, better known online as PewDiePie, is a Swedish YouTuber known primarily for his Let's Play videos and comedic formatted videos and shows. Kjellberg's popularity on YouTube and extensive media coverage have made him one of the most noted online personalities and content creators. Throughout 2012 and 2013, Kjellberg's channel was one of the fastest growing on YouTube, in terms of subscribers gained. In 2013, the channel grew from 3.5 million to just under 19 million subscribers. As of December 8, 2013, PewDiePie had the most subscribers on YouTube ever. As of December 12, 2013, YouTube Spotlight had the most subscribers but PewDiePie overtook the YouTube Spotlight channel once again on December 22, 2013.","[""- (PewDiePie) Felix Arvid Ulf Kjellberg, better known online as PewDiePie, is a Swedish YouTuber known primarily for his Let's Play videos and comedic formatted videos and shows. Kjellberg's popularity on YouTube and extensive media coverage have made him one of the most noted online personalities and content creators. Throughout 2012 and 2013, Kjellberg's channel was one of the fastest growing on YouTube, in terms of subscribers gained. In 2013, the channel grew from 3. 5 million to just under 19 million subscribers. As of December 8, 2013, PewDiePie had the most subscribers on YouTube ever. As of December 12, 2013, YouTube Spotlight had the most subscribers but PewDiePie overtook the YouTube Spotlight channel once again on December 22, 2013.\r\n- (QA_1) Which channel has the most subscribers on youtube ever as of Dec 23, 2013? PewDiePie.\r\n- (QA_2) Who has the most subscribers on youtube ever as of Dec 12, 2013? YouTube Spotlight.\r\n- (QA_3) Which channel has the most subscribers on youtube ever as of Dec 8, 2013? PewDiePie.""]",1.0,0.4098645508457481,0.07692307692307693
478,Whats it called when fresh and saltwater meet?,"Brackish water condition commonly occurs when fresh water meets seawater. The most extensive brackish water habitats worldwide are estuaries, where a river meets the sea. The River Thames flowing through London is a classic river estuary. Saltwater intrusion is the movement of saline water into freshwater aquifers, which can lead to groundwater quality degradation, including drinking water sources, and other consequences. Groundwater extraction is the primary cause of saltwater intrusion. Groundwater extraction can lower the level of the freshwater table, reducing the pressure exerted by the freshwater column and allowing the denser saltwater to move inland laterally.","['- (QA_1) Whats the water called when fresh and saltwater meet and mix? brackish, brackish water.\r\n- (QA_2) Whats the coastal body called when fresh water from a river and saltwater from the sea meet? estuary.\r\n- (QA_3) Whats it called when fresh and saltwater meet in freshwater aquifers, possibly degrading groundwater? saltwater intrusion.']",0.3076923076923077,0.7403662857117795,0.5
479,Who has the responsibility to regulate interstate commerce?,"The Commerce Clause describes an enumerated power listed in the United States Constitution. The clause states that the United States Congress shall have power ""To regulate Commerce with foreign Nations, and among the several States, and with the Indian Tribes."" The Interstate Commerce Commission (ICC) was a regulatory agency in the United States created by the Interstate Commerce Act of 1887. Congress expanded ICC authority to regulate other modes of commerce beginning in 1906. The ICC was abolished in 1995, and its remaining functions were transferred to the Surface Transportation Board. The FTC, which is patterned after the ICC, was established in 1914 and has enforced the provisions of the Clayton Act, a key antitrust statute.","['- (Interstate Commerce Commission) The Commerce Clause describes an enumerated power listed in the United States Constitution. The clause states that the United States Congress shall have power ""To regulate Commerce with foreign Nations, and among the several States, and with the Indian Tribes. "" The Interstate Commerce Commission (ICC) was a regulatory agency in the United States created by the Interstate Commerce Act of 1887. Congress expanded ICC authority to regulate other modes of commerce beginning in 1906. The ICC was abolished in 1995, and its remaining functions were transferred to the Surface Transportation Board. The FTC, which is patterned after the ICC, was established in 1914 and has enforced the provisions of the Clayton Act, a key antitrust statute.\r\n- (QA_1) Who has the responsibility to regulate interstate commerce as described by the Interstate Commerce Clause but later restricted? Congress, United States Congress.\r\n- (QA_2) Who has the responsibility to regulate certain forms of interstate commerce from February 4, 1887 to January 1, 1996? Interstate Commerce Commission (ICC), ICC, Interstate Commerce Commission.\r\n- (QA_3) Who has the responsibility to regulate certain forms of interstate commerce starting in 1914? Federal Trade Commission (FTC), Federal Trade Commission, FTC.']",1.0,0.5391198991264389,0.09090909090909091
480,Who sings if we could turn back time?,"If I Could Turn Back Time is a song recorded by American singer and actress Cher for her nineteenth studio album Heart of Stone (1989). Highly successful around the globe, If I Could Turn Back Time was seen as a major comeback for Cher in the late 1980s. In the film Walking on Sunshine, a 2014 British romantic jukebox musical comedy-drama film, there is a version of this song performed by the protagonists Taylor (Hannah Arterton) and Raf (Giulio Berruti).","['- (If I Could Turn Back Time) If I Could Turn Back Time is a song recorded by American singer and actress Cher for her nineteenth studio album Heart of Stone (1989). Highly successful around the globe, If I Could Turn Back Time was seen as a major comeback for Cher in the late 1980s. In the film Walking on Sunshine, a 2014 British romantic jukebox musical comedy-drama film, there is a version of this song performed by the protagonists Taylor (Hannah Arterton) and Raf (Giulio Berruti).\r\n- (QA_1) Who famously sings if we could turn back time? Cher.\r\n- (QA_2) Who is the male actor who sings if we could turn back time in Walking on Sunshine? Giulio Berruti.\r\n- (QA_3) Who is the female actor who sings if we could turn back time in Walking on Sunshine? Hannah Arterton.']",1.0,0.8783889419532791,0.3333333333333333
481,Who plays dionysus in the lightning thief musical?,"The Lightning Thief: The Percy Jackson Musical is a musical based on the 2005 novel of the same name by Rick Riordan. The musical follows Percy Jackson, a teenager who newly discovers that he is a demigod and goes on an epic quest to find Zeus' missing lightning bolt and prevent a war between the Greek gods. In the original off-Broadway production in 2017, George Salazar played Dionysus, the god of wine and madness. In the original 2019 Broadway production of The Lightning thief and the US tour, Jorrel Javier played Dionysus.","[""- (The Lightning Thief (musical)) The Lightning Thief: The Percy Jackson Musical is a musical based on the 2005 novel of the same name by Rick Riordan. The musical follows Percy Jackson, a teenager who newly discovers that he is a demigod and goes on an epic quest to find Zeus' missing lightning bolt and prevent a war between the Greek gods. In the original off-Broadway production in 2017, George Salazar played Dionysus, the god of wine and madness. In the original 2019 Broadway production of The Lightning thief and the US tour, Jorrel Javier played Dionysus.\r\n- (QA_1) Who played Dionysus in the original Off-Broadway(2017) production of The Lightning Thief? George Salazar.\r\n- (QA_2) Who played Dionysus in the US Tour of The Lightning Thief musical(2019)? Jorrel Javier.\r\n- (QA_3) Who played Dionysus in the original Broadway(2019) production of The Lightning Thief? Jorrel Javier.""]",1.0,0.6541946820596773,0.2
482,Who's the winner of american got talent?,"America's Got Talent (often abbreviated as AGT) is a televised American talent show competition. Those that make it into the live episodes compete against each other for both the judges' and public's vote in order to reach the live final, where the winner receives a large cash prize and a chance to headline a show on the Las Vegas Strip. Ventriloquist Paul Zerdin won season 10 of America's Got Talent, singer-songwriter Grace VanderWaal won in season 11, and singer ventriloquist Darci Lynne won in season 12.","[""- (America's Got Talent) America's Got Talent (often abbreviated as AGT) is a televised American talent show competition. Those that make it into the live episodes compete against each other for both the judges' and public's vote in order to reach the live final, where the winner receives a large cash prize and a chance to headline a show on the Las Vegas Strip. Ventriloquist Paul Zerdin won season 10 of America's Got Talent, singer-songwriter Grace VanderWaal won in season 11, and singer ventriloquist Darci Lynne won in season 12.\r\n- (QA_1) Who won season 12 of America's Got Talent? Darci Lynne.\r\n- (QA_2) Who won season 11 of America's Got Talent? Grace VanderWaal.\r\n- (QA_3) Who won season 10 of America's Got Talent? Paul Zerdin.""]",1.0,0.6651245021622667,0.1111111111111111
483,When was carry on my wayward son released?,"Carry On Wayward Son is a song recorded by American rock band Kansas for their 1976 album Leftoverture. The song became the band's first Top 40 single, reaching No. 11 on the Billboard Hot 100 in the spring of 1977. The song was first released on the album on October 21, 1976 and was first released as a single on November 19, 1976.","['- (Carry On Wayward Son) Carry On Wayward Son is a song recorded by American rock band Kansas for their 1976 album Leftoverture. The song became the band\'s first Top 40 single, reaching No. 11 on the Billboard Hot 100 in the spring of 1977. The song was first released on the album on October 21, 1976 and was first released as a single on November 19, 1976.\r\n- (QA_1) When was ""Carry On Wayward Son"" first released as a single? November 19, 1976.\r\n- (QA_2) When was ""Carry On Wayward Son"" first released on a Kansas album? October 21, 1976.']",1.0,0.6160209247470972,0.14285714285714285
484,Who came up with the idea to build the transcontinental railroad?,"A transcontinental railroad in the United States is any continuous rail line connecting a location on the U.S. Pacific coast with one or more of the railroads of the nation's eastern trunk line rail systems operating between the Missouri or Mississippi Rivers and the U.S. Atlantic coast. The first concrete plan for a transcontinental railroad in the United States was presented to Congress by Asa Whitney in 1845. Theodore Judah was a central figure in the original promotion, establishment, and design of the First Transcontinental Railroad. He found investors for what became the Central Pacific Railroad (CPRR). As chief engineer, he performed much of the land survey work to determine the best route for the railroad over the Sierra Nevada mountains, which was completed six years after his death.","[""- (Asa Whitney) A transcontinental railroad in the United States is any continuous rail line connecting a location on the U. S. Pacific coast with one or more of the railroads of the nation's eastern trunk line rail systems operating between the Missouri or Mississippi Rivers and the U. S. Atlantic coast. The first concrete plan for a transcontinental railroad in the United States was presented to Congress by Asa Whitney in 1845. Theodore Judah was a central figure in the original promotion, establishment, and design of the First Transcontinental Railroad. He found investors for what became the Central Pacific Railroad (CPRR). As chief engineer, he performed much of the land survey work to determine the best route for the railroad over the Sierra Nevada mountains, which was completed six years after his death.\r\n- (Theodore Judah) A transcontinental railroad in the United States is any continuous rail line connecting a location on the U. S. Pacific coast with one or more of the railroads of the nation's eastern trunk line rail systems operating between the Missouri or Mississippi Rivers and the U. S. Atlantic coast. The first concrete plan for a transcontinental railroad in the United States was presented to Congress by Asa Whitney in 1845. Theodore Judah was a central figure in the original promotion, establishment, and design of the First Transcontinental Railroad. He found investors for what became the Central Pacific Railroad (CPRR). As chief engineer, he performed much of the land survey work to determine the best route for the railroad over the Sierra Nevada mountains, which was completed six years after his death.\r\n- (Transcontinental railroad) A transcontinental railroad in the United States is any continuous rail line connecting a location on the U. S. Pacific coast with one or more of the railroads of the nation's eastern trunk line rail systems operating between the Missouri or Mississippi Rivers and the U. S. Atlantic coast. The first concrete plan for a transcontinental railroad in the United States was presented to Congress by Asa Whitney in 1845. Theodore Judah was a central figure in the original promotion, establishment, and design of the First Transcontinental Railroad. He found investors for what became the Central Pacific Railroad (CPRR). As chief engineer, he performed much of the land survey work to determine the best route for the railroad over the Sierra Nevada mountains, which was completed six years after his death.\r\n- (First Transcontinental Railroad) A transcontinental railroad in the United States is any continuous rail line connecting a location on the U. S. Pacific coast with one or more of the railroads of the nation's eastern trunk line rail systems operating between the Missouri or Mississippi Rivers and the U. S. Atlantic coast. The first concrete plan for a transcontinental railroad in the United States was presented to Congress by Asa Whitney in 1845. Theodore Judah was a central figure in the original promotion, establishment, and design of the First Transcontinental Railroad. He found investors for what became the Central Pacific Railroad (CPRR). As chief engineer, he performed much of the land survey work to determine the best route for the railroad over the Sierra Nevada mountains, which was completed six years after his death.\r\n- (QA_1) Who came up with the idea to build the transcontinental railroad and presented a plan to congress? Asa Whitney, Whitney.\r\n- (QA_2) Who came up with the idea to build the transcontinental railroad and did much of the land survey work for determining the best route over the Sierra Nevada? Theodore Dehone Judah, Theodore Judah.""]",1.0,0.8096559661192663,0.041666666666666664
485,Who was the british general who surrendered at yorktown?,"The siege of Yorktown, ending on October 19, 1781 at Yorktown, Virginia, was a decisive victory by a combined force of the American Continental Army troops and French Army troops over a British army. The siege proved to be the last major land battle of the American Revolutionary War in the North American region, as the surrender by Cornwallis and the capture of both him and his army prompted the British government to negotiate an end to the conflict. Lieutenant General Charles Cornwallis signed the surrender documents at Yorktown but refused to attend the surrender ceremony, citing illness. Instead, Brigadier General Charles O'Hara led the British army onto the field for the surrender ceremony.","[""- (QA_1) Who was the British general who signed surrender documents at Yorktown? Charles Cornwallis, 1st Marquess Cornwallis, His Excellency General The Most Honourable The Marquess Cornwallis KG PC, Viscount Brome, The Earl Cornwallis, Charles Cornwallis, Lord Cornwallis, Lieutenant General Charles Cornwallis.\r\n- (QA_2) Who was the British general who attended the surrender ceremony at Yorktown? Charles O'Hara, Brigadier General Charles O'Hara, General O'Hara, General Charles O'Hara.""]",0.2857142857142857,0.8670713688697115,0.25
486,When did first star wars movie come out?,"The Star Wars film series centers around three sets of trilogies, which are collectively referred to as the ""Skywalker saga"". They were produced non-chronologically, with Episodes IV–VI (the original trilogy) being released between 1977 and 1983, Episodes I–III (the prequel trilogy) being released between 1999 and 2005, and Episodes VII–IX (the sequel trilogy), being released between 2015 and 2019. The first Star Wars movie to come out in the US was Star Wars: Episode IV – A New Hope on May 25, 1977, the fourth episode of the ""Skywalker saga"". Star Wars: Episode I – The Phantom Menace came out on May 19, 1999.","['- (Star Wars (film)) The Star Wars film series centers around three sets of trilogies, which are collectively referred to as the ""Skywalker saga"". They were produced non-chronologically, with Episodes IV–VI (the original trilogy) being released between 1977 and 1983, Episodes I–III (the prequel trilogy) being released between 1999 and 2005, and Episodes VII–IX (the sequel trilogy), being released between 2015 and 2019. The first Star Wars movie to come out in the US was Star Wars: Episode IV – A New Hope on May 25, 1977, the fourth episode of the ""Skywalker saga"". Star Wars: Episode I – The Phantom Menace came out on May 19, 1999.\r\n- (QA_1) When did first star wars movie come out in U.S.? May 25, 1977.\r\n- (QA_2) When did first episode of star wars movie come out? May 19, 1999.']",1.0,0.5167104646304734,0.125
487,Who got the biggest nba contract right now?,"James Harden has the biggest NBA contract right now, worth $228 million over six seasons. In the 2014-2015 season and in the 2015-2016 season, Kobe Bryant had the biggest NBA contract salary. In the 2016-2017 season, LeBron James had the biggest NBA contract salary. He signed with the Cavaliers on a three-year deal, becoming the highest-paid player in the league for the first time in his career.","['- (QA_1) Who has the biggest nba contract salary in the 2016-2017 season? LeBron James, James.\r\n- (QA_2) Who has the biggest nba contract salary in the 2015-2016 season? Bryant, Kobe Bryant.\r\n- (QA_3) Who has the biggest nba contract salary in the 2014-2015 season? Bryant, Kobe Bryant.']",0.42857142857142855,0.947119410281454,0.16666666666666666
488,Where does jersey shore family vacation take place?,"Jersey Shore: Family Vacation is an American reality television series that premiered globally on April 5, 2018 and follows seven housemates from the original Jersey Shore. Season 1 of Jersey Shore: Family Vacation takes place in Miami, Florida, season 2 takes place in Las Vegas, Seaside Heights, Atlantic City, Manalapan, Stoney Creek New York, and Point Pleasant. Season 3 takes place in Los Angeles, Las Vegas, Point Pleasant, Middletown, Washington, D.C., Manalapan, and New Orleans.","['- (Jersey Shore: Family Vacation) Jersey Shore: Family Vacation is an American reality television series that premiered globally on April 5, 2018 and follows seven housemates from the original Jersey Shore. Season 1 of Jersey Shore: Family Vacation takes place in Miami, Florida, season 2 takes place in Las Vegas, Seaside Heights, Atlantic City, Manalapan, Stoney Creek New York, and Point Pleasant. Season 3 takes place in Los Angeles, Las Vegas, Point Pleasant, Middletown, Washington, D. C. , Manalapan, and New Orleans.\r\n- (QA_1) Where does season 1 of Jersey Shore family vacation take place? Miami, Florida.\r\n- (QA_2) Where does season 2 of Jersey Shore family vacation take place? Las Vegas, Seaside Heights, Atlantic City, Manalapan, Stoney Creek New York, and Point Pleasant..\r\n- (QA_3) Where does season 3 of Jersey Shore family vacation take place? Los Angeles, Las Vegas, Point Pleasant, Middletown, Washington, D.C., Manalapan, and New Orleans..']",0.29411764705882354,0.8089766855972421,0.18181818181818182
489,When is the next stars wars coming out?,"The Star Wars film series centers around three sets of trilogies, which are collectively referred to as the ""Skywalker saga"". They were produced non-chronologically, with Episodes IV–VI (the original trilogy) being released between 1977 and 1983, Episodes I–III (the prequel trilogy) being released between 1999 and 2005, and Episodes VII–IX (the sequel trilogy), being released between 2015 and 2019. Star Wars Episode III: Revenge of the Sith released on May 19, 2005, Star Wars Episode VII: The Force Awakens released on December 18, 2015, and Star Wars Episode VIII: The Last Jedi released on December 15, 2017. Star Wars: Episode IX: The Rise of Skywalker, the final episode of the nine-part ""Skywalker saga"", was released in the US on December 20, 2019.","['- (QA_1) When did Star Wars Episode VIII: The Last Jedi release? December 15, 2017.\r\n- (QA_2) When did Star Wars Episode VII: The Force Awakens release? December 18, 2015.\r\n- (QA_3) When did Star Wars Episode III: Revenge of the Sith release? May 19, 2005.']",0.2727272727272727,0.6132438069931037,0.16666666666666666
490,When was the first car made what year?,"In 1769 the first steam-powered automobile capable of human transportation was built by Nicolas-Joseph Cugnot. The first hydrogen-powered car was made in 1808. Development was hindered in the mid-19th century by a backlash against large vehicles, yet progress continued on some internal combustion engines. The first diesel-powered car was made in 1870. The first gasoline-powered car was made in 1885. In 1913, the Ford Model T, created by the Ford Motor Company five years prior, became the first automobile to be mass-produced on a moving assembly line. By 1927, Ford had produced over 15,000,000 Model T automobiles.","['- (History of the automobile) In 1769 the first steam-powered automobile capable of human transportation was built by Nicolas-Joseph Cugnot. The first hydrogen-powered car was made in 1808. Development was hindered in the mid-19th century by a backlash against large vehicles, yet progress continued on some internal combustion engines. The first diesel-powered car was made in 1870. The first gasoline-powered car was made in 1885. In 1913, the Ford Model T, created by the Ford Motor Company five years prior, became the first automobile to be mass-produced on a moving assembly line. By 1927, Ford had produced over 15,000,000 Model T automobiles.\r\n- (QA_1) When was the first steam-powered car made? 1769.\r\n- (QA_2) When was the first hydrogen-powered car made? 1808.\r\n- (QA_3) When was the first diesel-powered car made? 1870.']",1.0,0.6837771859776289,0.3076923076923077
491,Who conquered the babylonian empire in 539 bc?,"The Neo-Babylonian Empire, also known as the Second Babylonian Empire,  was the last of the Mesopotamian empires to be ruled by monarchs native to Mesopotamia. The Neo-Babylonian Empire and its ruling Chaldean dynasty would be short-lived, being conquered after less than a century by the Persian Achaemenid Empire in 539 BC. Cyrus the Great, the Achaemenid king of Persia, used his Persian army to overwhelm the Babylonian forces.","['- (QA_1) Which empire conquered the babylonian empire in 539 bc? Achaemenid Empire, Persian, First Persian Empire, Achaemenid.\r\n- (QA_2) Which ruler conquered the babylonian empire in 539 bc? Cyrus II of Persia, Cyrus the Elder, Cyrus the Great.\r\n- (QA_3) Which army conquered the babylonian empire in 539 bc? Persian army, soldiers of Cyrus, Achaemenid.']",0.5,0.8556526013270043,1.0
492,Who has the mind stone in infinity war?,"Vision is a character in the Marvel Cinematic Universe whose body was created by the villain Ultron in Avengers: Age of Ultron (2015), incorporating the Mind Stone. It became sentient when Tony Stark and Bruce Banner uploaded the core software of Stark's AI into the body, with energy provided by Thor. In the MCU film franchise, Vision is portrayed by Paul Bettany. Thanos, portrayed by Josh Brolin, rips the repaired Mind Stone from Vision's forehead, killing him, and then teleports away.",['- (QA_1) Who is the character who has the mind stone in his head in infinity war? Vision.\r\n- (QA_2) Who is the character who has the mind stone in infinity war after killing Vision? Thanos.\r\n- (QA_3) Who is the actor who has the mind stone in his head in infinity war? Paul Bettany.'],0.5555555555555556,0.48916989239052694,0.6666666666666666
493,When was the last episode of arrow aired?,"Arrow is an American superhero television series based on the DC Comics character Green Arrow. Episode 122 of Arrow aired on November 23, 2017, episode 123 of Arrow aired on November 27, 2017, and episode 124 of Arrow aired on December 7, 2017. The series finale of Arrow is called Fadeout, which aired on January 28, 2020.","['- (List of Arrow episodes) Arrow is an American superhero television series based on the DC Comics character Green Arrow. Episode 122 of Arrow aired on November 23, 2017, episode 123 of Arrow aired on November 27, 2017, and episode 124 of Arrow aired on December 7, 2017. The series finale of Arrow is called Fadeout, which aired on January 28, 2020.\r\n- (QA_1) When did episode 124 of Arrow air? December 7, 2017.\r\n- (QA_2) When did episode 123 of Arrow air? November 27, 2017.\r\n- (QA_3) When did episode 122 of Arrow air? November 23, 2017.']",1.0,0.735488082835725,0.1111111111111111
494,Who is the captain of hockey in india?,"On 2 Oct 2014, the Indian men's national field hockey team qualified for the 2016 Summer Olympics in Rio by winning the gold medal in the 2014 Asian Games. In the 2016 Olympics, P.R. Sreejesh was the team's captain. Manpreet Singh Pawar has been the captain of India's hockey team since May 2017. The captain of the women's team of India's field hockey team is Rani Rampal, who led the team to a silver medal in the 2018 Asian Games.","[""- (QA_1) Who is the captain of India's hockey team as of 2017? Manpreet Singh.\r\n- (QA_2) Who is the captain of India's field hockey team in the 2016 Olympics? P.R. Sreejesh.\r\n- (QA_3) Who is the captain of the women's team of India's field hockey team? Rani Rampal.""]",0.5,0.7828983940471614,0.5
495,Who has won the europa league the most?,"The UEFA Europa League (abbreviated as UEL) is an annual football club competition organized by the Union of European Football Associations (UEFA) for eligible European football clubs. It is the second-tier competition of European club football, ranking below the UEFA Champions League and above the UEFA Europa Conference League. The most successful club in the competition is Sevilla, with five titles. Spain is the country who has won the Europa League the most, and José Antonio Reyes is the player who has won the Europa League the most with five wins, two with Atlético Madrid and three with Sevilla.","['- (UEFA Europa League) The UEFA Europa League (abbreviated as UEL) is an annual football club competition organized by the Union of European Football Associations (UEFA) for eligible European football clubs. It is the second-tier competition of European club football, ranking below the UEFA Champions League and above the UEFA Europa Conference League. The most successful club in the competition is Sevilla, with five titles. Spain is the country who has won the Europa League the most, and José Antonio Reyes is the player who has won the Europa League the most with five wins, two with Atlético Madrid and three with Sevilla.\r\n- (QA_1) Which club has won the europa league the most? Sevilla.\r\n- (QA_2) Which country has won the europa league the most? Spain.\r\n- (QA_3) Which player has won the europa league the most? José Antonio Reyes.']",1.0,0.5370033227390103,0.1
496,Where does the movie we are marshall take place?,"We Are Marshall is a 2006 American historical drama biopic film that depicts the aftermath of the 1970 plane crash that killed 75 people: 37 players of the Marshall University Thundering Herd football team, five coaches, two athletic trainers, the athletic director, 25 boosters, and the airplane crew of five. The team took Southern Airways Flight 932 chartered by Marshall University to transport the Thundering Herd football team back to Huntington, West Virginia from Ceredo, West Virginia. After the crash, University President Donald Dedmon traveled to Kansas City, where he pleaded with the NCAA to waive their rule prohibiting freshmen from playing varsity football. Filming of We Are Marshall commenced on April 3, 2006, in Huntington, West Virginia, and was completed in Atlanta, Georgia.","['- (We Are Marshall) We Are Marshall is a 2006 American historical drama biopic film that depicts the aftermath of the 1970 plane crash that killed 75 people: 37 players of the Marshall University Thundering Herd football team, five coaches, two athletic trainers, the athletic director, 25 boosters, and the airplane crew of five. The team took Southern Airways Flight 932 chartered by Marshall University to transport the Thundering Herd football team back to Huntington, West Virginia from Ceredo, West Virginia. After the crash, University President Donald Dedmon traveled to Kansas City, where he pleaded with the NCAA to waive their rule prohibiting freshmen from playing varsity football. Filming of We Are Marshall commenced on April 3, 2006, in Huntington, West Virginia, and was completed in Atlanta, Georgia.\r\n- (QA_1) Where does the story in the movie we are marshall take place? Marshall University, Ceredo, West Virginia, Southern Airways Flight 932, Huntington, West Virginia, Kansas City.\r\n- (QA_2) Where was the movie we are marshall filmed? Atlanta, Georgia, Huntington, West Virginia.']",1.0,0.7083179646813322,0.25
497,Who is known as the last son of krypton?,"Superman is known as the last son of Krypton. Superman was born on the planet Krypton and was given the name Kal-El at birth. As a baby, his parents sent him to Earth in a small spaceship moments before Krypton was destroyed in a natural cataclysm. The Eradicator is a Kryptonian artifact which briefly believed itself to be Superman.","['- (The Last Son of Krypton) Superman is known as the last son of Krypton. Superman was born on the planet Krypton and was given the name Kal-El at birth. As a baby, his parents sent him to Earth in a small spaceship moments before Krypton was destroyed in a natural cataclysm. The Eradicator is a Kryptonian artifact which briefly believed itself to be Superman.\r\n- (QA_1) Which person is known as the last son of krypton? Superman.\r\n- (QA_2) Which artifact is known as the last son of krypton? The Eradicator.']",1.0,0.9931963112499841,0.125
498,When is the new young sheldon coming out?,"Young Sheldon is a spin-off prequel to The Big Bang Theory that focuses on Sheldon Cooper as a child. Season 1 began in 2017. Episode 7 of Young Sheldon was released on December 7, 2017, episode 8 was released on December 14, 2017, and episode 9 was released on December 21, 2017.","['- (Young Sheldon) Young Sheldon is a spin-off prequel to The Big Bang Theory that focuses on Sheldon Cooper as a child. Season 1 began in 2017. Episode 7 of Young Sheldon was released on December 7, 2017, episode 8 was released on December 14, 2017, and episode 9 was released on December 21, 2017.\r\n- (QA_1) When did episode 9 of Young Sheldon release? December 21, 2017.\r\n- (QA_2) When did episode 8 of Young Sheldon release? December 14, 2017.\r\n- (QA_3) When did episode 7 of Young Sheldon release? December 7, 2017.']",1.0,0.6967425604723925,0.1111111111111111
499,What channel is into the bad lands on?,"Into the Badlands is an American television series that premiered on November 15, 2015, on AMC. Internationally, the series premiered in Australia on November 17, 2015, on Showcase. BBC America began airing double episodes on August 20, 2016.","['- (Into the Badlands (TV series)) Into the Badlands is an American television series that premiered on November 15, 2015, on AMC. Internationally, the series premiered in Australia on November 17, 2015, on Showcase. BBC America began airing double episodes on August 20, 2016.\r\n- (QA_1) What channel is into the bad lands on in the United States, premiering in 2015? AMC.\r\n- (QA_2) What channel is into the bad lands on in Australia? Showcase, Fox Showcase.\r\n- (QA_3) What channel is into the bad lands on, airing as double episodes since August 20, 2016? BBC America.']",1.0,0.5852675710949125,0.3333333333333333
500,Who sponsored the first english colony in the americas?,"There were several English colonies founded in the Americas, the first of which failed. The first official English colony in the Americas was the Roanoke Colony, founded by Sir Walter Raleigh in 1585. The first successful English colony in the Americas was the Jamestown Colony, founded in 1607, which was successful in part due to the shipwreck of the Sea Venture in 1609, which was a boat funded by the Virginia Company of London.","['- (British colonization of the Americas) There were several English colonies founded in the Americas, the first of which failed. The first official English colony in the Americas was the Roanoke Colony, founded by Sir Walter Raleigh in 1585. The first successful English colony in the Americas was the Jamestown Colony, founded in 1607, which was successful in part due to the shipwreck of the Sea Venture in 1609, which was a boat funded by the Virginia Company of London.\r\n- (QA_1) Who sponsored the first successful english colony in the americas? Virginia Company of London.\r\n- (QA_2) Who sponsored the first failed english colonies in the americas? Sir Walter Raleigh, Raleigh.']",1.0,0.8092053619094641,0.14285714285714285
501,Who is the actor who plays lord voldemort?,"In Harry Potter and the Philosopher's Stone, the first movie in the Harry Potter franchise, Lord Voldemort latches onto Professor Quirrell's back to regain his power. Ian Davies, better known as Ian Hart, voices and provides the facial source for the character in this film, while Richard Bremmer portrays his physical likeness. In Harry Potter and the Chamber of Secrets, the second movie in the Harry Potter franchise, Voldemort is portrayed as his teenage self, who is played by Christian Coulson. In the fourth through eighth Harry Potter films, the adult Voldemort character is played by Ralph Fiennes. Harry Potter and the Half-Blood Prince features Voldemort as a child and a teenager. The child is played by Hero Fiennes-Tiffin, Ralph Fiennes' nephew, while the teenager is played by Frank Dillane.","[""- (QA_1) Who is the actor who plays lord voldemort as flashback in Harry Potter and the Philosopher's Stone? Richard Bremmer.\r\n- (QA_2) Who is the actor who plays lord voldemort as voice and likeness in Harry Potter and the Philosopher's Stone? Ian Davies, Ian Hart.\r\n- (QA_3) Who is the actor who plays lord voldemort as teenager in Harry Potter and the Chamber of Secrets? Christian Peter Coulson, Christian Coulson.""]",0.38461538461538464,0.8820273173867696,1.0
502,Who has won the most little league world series?,"At the start of the Little League World Series, only US teams competed. Due to this, individual US states have their own wins, unlike every other country that competes. The state of California is the US state with the most championships won. When international regions were officially introduced in 1957, other countries began to compete. Other than the US, the country with the most Little League World Series wins is Taiwan with 17.",['- (QA_1) Who is the country that has won the most little league world series? Taiwan.\r\n- (QA_2) Who is the state that has won the most little league world series? California.'],0.375,0.7877377639269932,0.5
